Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2015-08-06,93.051,93.051,87.84,88.447,849597
2015-08-07,88.82,91.092,88.153,90.651,506668
2015-08-10,91.484,93.051,90.308,92.806,653549
2015-08-11,92.463,94.814,91.092,92.365,760172
2015-08-12,91.239,91.239,88.692,90.573,1119940
2015-08-13,91.053,91.484,89.25,89.525,664422
2015-08-14,93.041,93.041,88.986,89.525,596320
2015-08-17,89.623,89.711,88.251,88.34,421733
2015-08-18,88.163,88.34,84.079,84.823,1034573
2015-08-19,85.205,85.205,81.816,82.277,1356217
2015-08-20,82.57,83.795,81.297,83.55,1333403
2015-08-21,82.198,82.757,81.268,82.081,1116371
2015-08-24,78.359,78.359,67.78,71.61,2419508
2015-08-25,70.523,76.4,70.229,73.109,1609820
2015-08-26,73.461,73.853,69.847,69.847,1322474
2015-08-27,71.825,76.4,71.825,76.37,1948207
2015-08-28,77.869,78.212,75.636,77.869,1291612
2015-08-31,77.869,77.918,74.832,76.919,794496
2015-09-01,75.851,75.851,73.363,74.372,594024
2015-09-02,75.361,77.242,74.098,74.744,1154874
2015-09-03,75.91,79.622,75.91,78.848,1230926
2015-09-04,78.261,78.261,75.028,75.028,832662
2015-09-07,76.39,77.585,75.567,76.4,790783
2015-09-08,76.645,79.534,76.566,78.799,1168768
2015-09-09,81.199,82.688,80.22,81.689,1358370
2015-09-10,81.581,83.736,80.553,83.736,1287727
2015-09-11,83.746,83.991,82.531,83.139,596175
2015-09-14,81.787,85.117,80.514,82.717,854234
2015-09-15,82.521,83.893,81.787,83.893,831528
2015-09-16,84.578,85.999,84.382,85.989,1032432
2015-09-17,86.195,88.633,85.999,88.153,1099178
2015-09-18,88.496,88.496,83.805,84.97,1422121
2015-09-21,85.068,85.558,83.354,83.893,628686
2015-09-22,84.04,84.04,79.368,79.534,1800199
2015-09-23,78.359,80.7,77.399,78.359,1084925
2015-09-24,78.799,80.318,78.163,79.701,883285
2015-09-25,80.318,80.67,79.25,79.485,568290
2015-09-28,79.436,79.436,74.744,74.832,893996
2015-09-29,73.363,76.733,70.915,76.4,1384781
2015-09-30,77.82,80.308,77.418,80.269,1062787
2015-10-01,81.689,82.913,78.721,79.652,949039
2015-10-02,79.691,80.2,76.517,77.154,1019919
2015-10-05,78.858,82.472,78.604,82.061,1168981
2015-10-06,81.591,87.272,80.22,85.411,1691700
2015-10-07,87.909,90.504,87.125,88.839,2884016
2015-10-08,87.664,90.21,86.763,89.133,1635786
2015-10-09,91.092,93.58,91.092,93.541,1914917
2015-10-12,94.07,95.01,90.916,91.258,1176238
2015-10-13,90.72,92.424,89.632,92.414,605751
2015-10-14,92.071,92.512,89.917,91.729,803146
2015-10-15,92.512,93.531,92.463,93.345,582014
2015-10-16,93.051,93.932,91.582,92.022,884687
2015-10-19,90.308,92.855,88.741,89.329,785292
2015-10-20,88.663,90.945,86.812,90.308,718382
2015-10-21,91.092,91.748,89.329,89.701,665270
2015-10-22,90.681,93.756,90.161,93.737,877696
2015-10-23,93.844,97.948,93.844,96.185,1931982
2015-10-26,97.939,97.948,93.834,94.079,850933
2015-10-27,94.814,95.01,92.169,92.169,1023499
2015-10-28,91.102,93.531,89.917,92.287,668962
2015-10-29,92.062,92.062,87.958,88.859,1079226
2015-10-30,89.133,89.623,87.174,88.016,1186764
2015-11-02,88.398,90.818,88.056,90.818,766191
2015-11-03,91.092,91.386,89.985,90.406,565665
2015-11-04,91.092,93.991,91.092,91.866,1083154
2015-11-05,91.141,91.405,88.859,88.859,709156
2015-11-06,89.202,89.515,86.9,87.664,1124146
2015-11-09,87.674,88.908,87.301,87.301,487180
2015-11-10,87.37,87.585,83.844,84.872,797221
2015-11-12,84.236,84.804,79.554,79.554,942145
2015-11-13,75.518,78.359,75.44,75.724,1386215
2015-11-16,75.714,76.165,71.6,71.6,1701209
2015-11-17,71.6,77.379,71.6,76.537,1347486
2015-11-18,77.183,77.183,72.237,76.194,1213627
2015-11-19,76.889,77.066,74.362,74.637,844315
2015-11-20,75.675,76.282,74.735,75.783,974304
2015-11-23,72.482,73.451,70.229,72.629,1380706
2015-11-24,72.785,74.196,70.523,71.933,1489825
2015-11-25,73.118,75.224,71.013,71.404,1390922
2015-11-26,72.971,73.941,72.207,73.324,781886
2015-11-27,73.295,73.295,71.336,72.08,837681
2015-11-30,71.502,72.168,70.454,70.817,1490282
2015-12-01,71.992,72.658,71.59,71.933,594638
2015-12-02,72.188,72.325,66.605,66.752,2090948
2015-12-03,66.85,67.682,65.821,66.801,1009462
2015-12-04,66.801,67.085,61.707,65.136,1801246
2015-12-07,65.625,66.458,60.973,61.649,948864
2015-12-08,60.983,62.197,57.594,57.887,1960940
2015-12-09,58.005,59.984,55.684,58.142,2015986
2015-12-10,58.769,59.944,58.181,58.769,760317
2015-12-11,61.59,62.099,58.377,59.66,1218978
2015-12-14,60.61,60.61,58.749,59.171,990009
2015-12-15,59.249,59.651,58.612,59.063,1076912
2015-12-16,59.308,60.728,59.278,59.748,816988
2015-12-17,60.238,60.532,57.789,57.858,1693835
2015-12-18,58.279,59.553,57.936,59.141,1884744
2015-12-21,59.063,60.826,58.867,60.258,908071
2015-12-22,60.963,61.854,60.454,60.875,855633
2015-12-23,61.688,62.295,61.218,61.512,681800
2015-12-28,61.237,61.805,60.728,61.218,682999
2015-12-29,61.854,64.225,61.825,63.666,952495
2015-12-30,64.127,64.127,62.187,62.187,515242
2016-01-04,58.769,59.308,58.083,58.289,806543
2016-01-05,59.112,59.846,58.573,58.975,715718
2016-01-07,56.614,57.202,54.861,55.194,1418636
2016-01-08,56.124,56.399,53.108,53.48,978714
2016-01-11,51.374,52.99,50.453,51.913,1063356
2016-01-12,51.922,54.107,51.423,53.401,879496
2016-01-13,54.361,55.331,53.676,54.753,819821
2016-01-14,54.753,54.988,53.676,54.949,1311288
2016-01-15,54.165,54.293,51.815,51.815,1014680
2016-01-18,50.443,52.696,49.954,52.108,1108588
2016-01-19,53.774,54.058,52.941,53.098,925106
2016-01-20,52.157,52.5,50.806,51.217,1067294
2016-01-21,51.325,52.696,50.884,51.873,991427
2016-01-22,52.794,54.44,52.667,54.067,1070139
2016-01-25,54.636,54.753,53.734,54.107,773754
2016-01-26,53.529,55.135,53.392,54.949,1364531
2016-01-27,55.625,56.408,55.351,55.88,1362519
2016-01-28,56.262,56.438,54.655,54.851,1250185
2016-01-29,55.605,56.898,55.341,56.32,1859779
2016-02-01,55.831,55.928,54.655,55.106,681042
2016-02-02,55.831,57.065,54.949,55.008,1514155
2016-02-03,55.439,56.134,55.027,55.831,934295
2016-02-04,57.3,58.965,57.104,58.965,1870267
2016-02-05,58.769,62.276,58.622,60.356,2369312
2016-02-08,60.483,61.502,59.513,60.718,748123
2016-02-09,59.748,61.022,56.898,57.692,1602920
2016-02-10,57.701,58.524,56.908,57.378,755832
2016-02-11,56.908,57.006,55.096,55.928,1323905
2016-02-12,56.222,57.77,56.085,57.084,830777
2016-02-15,59.063,59.621,58.309,59.063,928387
2016-02-16,59.748,60.62,59.327,59.592,1010980
2016-02-17,59.954,64.058,59.67,63.568,1808862
2016-02-18,64.156,67.477,64.068,64.754,2912247
2016-02-19,65.038,66.184,64.323,65.038,1500176
2016-02-22,67.095,68.074,66.683,67.584,1438602
2016-02-23,67.467,68.397,66.242,67.212,1068552
2016-02-24,66.615,66.811,63.343,63.96,1543141
2016-02-25,63.862,65.821,63.363,63.97,1257566
2016-02-26,65.332,67.457,65.047,66.801,2173577
2016-02-29,66.115,66.781,65.567,66.546,1026438
2016-03-01,66.732,67.095,64.754,66.291,925900
2016-03-02,67.927,68.348,66.409,67.065,1387832
2016-03-03,65.665,72.08,65.136,71.992,3049349
2016-03-04,73.461,74.735,73.05,74.607,2302043
2016-03-07,74.441,75.9,73.246,75.185,1579587
2016-03-08,74.735,75.322,71.404,71.502,1594289
2016-03-09,71.502,72.864,70.356,72.237,1381249
2016-03-10,71.796,72.971,70.327,70.386,1079712
2016-03-11,71.492,72.403,71.022,71.022,967822
2016-03-14,71.904,72.923,71.561,71.943,1158779
2016-03-15,71.453,72.619,70.572,71.62,1188188
2016-03-16,71.943,72.423,68.799,70.552,1164947
2016-03-17,72.678,74.441,72.198,74.196,1903442
2016-03-18,73.461,75.166,72.345,74.558,1780016
2016-03-21,73.951,75.283,73.481,74.578,632408
2016-03-22,74.343,75.42,72.482,75.42,1110600
2016-03-23,75.42,77.673,73.863,74.441,2627478
2016-03-24,74.235,74.235,71.865,72.923,1381988
2016-03-29,74.784,75.636,73.069,73.461,1418126
2016-03-30,73.98,74.989,73.461,74.637,1008746
2016-03-31,74.441,74.539,73.207,74.539,1179892
2016-04-01,74.245,74.392,72.07,73.451,967719
2016-04-04,73.256,73.256,71.169,71.737,1151956
2016-04-05,71.404,71.404,68.721,68.721,1391861
2016-04-06,68.662,69.994,68.074,68.319,1180055
2016-04-07,69.347,69.533,66.409,66.409,1425274
2016-04-08,66.605,67.663,65.263,65.527,1461195
2016-04-11,65.87,67.859,65.537,67.242,930877
2016-04-12,68.035,68.887,67.144,68.192,1003146
2016-04-13,70.033,71.894,69.651,71.747,1500297
2016-04-14,71.502,71.972,70.327,71.297,930787
2016-04-15,70.611,71.071,69.171,69.543,781432
2016-04-18,68.339,69.759,67.78,69.445,710937
2016-04-19,70.572,73.118,70.151,73.118,1454868
2016-04-20,72.678,74.921,72.07,74.588,1505228
2016-04-21,75.42,76.517,73.118,73.951,1475469
2016-04-22,73.647,74.47,72.638,73.951,922639
2016-04-25,73.706,73.765,71.963,72.433,882200
2016-04-26,71.649,72.874,71.551,72.247,702558
2016-04-27,71.698,73.265,71.159,71.159,676252
2016-04-28,71.14,71.6,68.936,70.797,877342
2016-04-29,71.257,72.883,69.876,72.834,1660318
2016-05-02,72.746,72.981,71.737,71.796,520618
2016-05-04,68.975,70.18,68.084,68.985,1580356
2016-05-05,68.985,68.985,66.282,66.311,1442623
2016-05-06,66.409,67.878,65.39,67.095,1194883
2016-05-09,66.144,66.664,65.155,65.576,803324
2016-05-10,65.919,65.919,63.255,63.666,1363695
2016-05-11,64.323,64.852,63.804,63.872,721616
2016-05-12,64.636,64.646,62.569,62.569,835414
2016-05-13,61.903,62.569,61.423,61.717,1024478
2016-05-16,63.177,65.283,62.804,64.842,1533221
2016-05-17,66.066,67.085,63.686,63.823,2222176
2016-05-18,63.529,63.529,61.022,62.197,1269279
2016-05-19,61.707,61.707,60.209,60.728,952529
2016-05-20,61.512,62.54,60.885,60.885,776034
2016-05-23,60.934,61.845,60.228,61.394,404441
2016-05-24,61.12,62.373,60.924,61.962,927277
2016-05-25,62.677,64.107,62.246,63.275,1349835
2016-05-27,64.254,64.352,61.355,61.355,838659
2016-05-30,61.707,61.805,59.366,60.385,655937
2016-05-31,60.973,61.081,59.073,59.073,1443430
2016-06-01,58.632,58.661,56.477,56.477,1109442
2016-06-02,56.81,57.172,55.85,56.115,1129912
2016-06-03,57.025,59.553,56.908,58.661,1499463
2016-06-06,59.866,60.924,59.18,59.944,731813
2016-06-07,59.455,60.63,58.612,59.455,842719
2016-06-08,59.553,60.943,58.612,60.943,968171
2016-06-09,61.707,62.148,59.141,59.425,1175645
2016-06-10,59.425,59.651,57.995,58.622,602487
2016-06-13,58.72,58.838,57.545,58.573,690265
2016-06-14,58.279,58.73,57.202,58.377,723356
2016-06-15,58.867,59.797,58.563,59.308,1301401
2016-06-16,58.671,58.926,57.584,57.985,1277378
2016-06-17,58.475,59.455,58.289,59.455,1548692
2016-06-20,59.964,61.051,59.964,61.022,815476
2016-06-21,60.963,61.365,60.091,60.728,671526
2016-06-22,61.561,62.285,61.414,61.561,1159175
2016-06-23,61.551,63.833,61.12,63.284,1246246
2016-06-24,55.831,60.63,54.626,60.522,1847721
2016-06-27,60.777,61.619,59.69,59.748,605904
2016-06-28,61.218,62.873,60.728,62.628,1483379
2016-06-29,62.981,64.646,62.599,64.646,872132
2016-06-30,64.646,64.842,62.942,64.646,891504
2016-07-01,65.136,66.967,64.91,66.703,1031101
2016-07-04,65.919,68.995,65.821,67.144,1506747
2016-07-05,67.144,68.074,65.635,65.635,987359
2016-07-06,65.478,66.389,64.352,65.087,2028500
2016-07-07,65.038,67.379,64.989,66.478,1414126
2016-07-08,66.605,67.193,66.291,66.615,1038117
2016-07-11,67.9271,70.033,67.8782,70.033,1582852
2016-07-12,70.5228,71.5023,68.4365,68.8087,1581870
2016-07-13,70.4444,71.6786,69.7882,71.61,1801501
2016-07-14,72.5,73.98,71.91,73.98,2132697
2016-07-15,73.6,76.47,73.27,75.89,1993325
2016-07-18,74.9,76.86,74.3,76.42,1370962
2016-07-19,76.74,76.74,75.5,75.7,882194
2016-07-20,75.98,75.98,74.21,75.32,1339612
2016-07-21,75.51,76.79,75.33,76.75,1036258
2016-07-22,76.11,77.48,75.8,77,1132455
2016-07-25,77.06,77.92,76.75,76.9,1213054
2016-07-26,76.9,77.18,75.91,76.79,846121
2016-07-27,76.5,79.67,76.4,78.96,911924
2016-07-28,79.11,80.65,79.11,79.76,1237555
2016-07-29,79.67,79.67,78.01,78.55,1438138
2016-08-01,79.04,79.94,78.19,78.83,390203
2016-08-02,79,79.9,78.1,78.2,1269501
2016-08-03,78,78.78,77.13,77.8,1115334
2016-08-04,77.3,79.3,77.3,78.85,849808
2016-08-05,78.86,79.63,78.86,79.34,512168
2016-08-08,79.4,80.24,79.36,80.2,584354
2016-08-09,79.5,79.58,78.12,78.5,1583503
2016-08-10,78.5,80.18,78.31,79.95,711118
2016-08-11,79.9,80.09,78.87,79.74,431227
2016-08-12,79.74,79.8,78.9,79.2,384955
2016-08-16,78.81,80.15,78.72,79.54,762623
2016-08-17,79.01,79.8,78.5,78.52,1134059
2016-08-18,77.9,79.2,75.13,79.19,1145073
2016-08-19,78.9,79.42,77.32,77.92,810880
2016-08-22,76.72,76.98,75.75,76.1,1211021
2016-08-23,76,77.39,75.99,76.77,713966
2016-08-24,76,77.9,75.95,76.5,672604
2016-08-25,76,76,73.63,74.1,1280705
2016-08-26,74.2,75.68,73.85,74.86,567561
2016-08-29,74.2,74.85,73.02,73.1,503249
2016-08-30,73.02,73.32,71.8,72.67,795646
2016-08-31,72.67,74.08,72.16,73.25,756557
2016-09-01,74.2,74.5,71.75,71.75,491598
2016-09-02,72.1,73.5,71.6,73.1,417997
2016-09-05,73,75.18,73,74.8,456185
2016-09-06,75.2,76.4,73.81,75.89,590080
2016-09-07,76.89,79.07,76.89,78.1,846812
2016-09-08,78.01,78.7,75.65,75.74,740278
2016-09-09,75.4,75.74,72.25,72.25,1035021
2016-09-12,71.27,71.55,68.95,70.56,1507098
2016-09-13,72.5,72.61,69.6,70,1136080
2016-09-14,70.5,71.57,70.4,71.24,758196
2016-09-15,71.9,72.81,71.25,71.5,681468
2016-09-16,72,72.3,70.2,70.2,1042193
2016-09-19,70.9,71.67,70.3,70.73,452810
2016-09-20,70.52,71.56,70.51,71.02,767136
2016-09-21,71.18,71.63,71.1,71.31,892477
2016-09-22,72.25,74.79,72.25,74.3,1034552
2016-09-23,74.29,74.39,72.65,73.79,679454
2016-09-26,73.01,73.27,71.84,73,847738
2016-09-27,73,73.22,71.5,72.2,792745
2016-09-28,72.18,73.67,72.02,73.24,630041
2016-09-29,74,74.4,73.25,74.2,901082
2016-09-30,73.36,74.97,73.33,74.5,909837
2016-10-03,74.5,75.49,73.21,73.52,580976
2016-10-04,73.4,74.95,72.61,74.7,715111
2016-10-05,73.1,74.26,72.9,73.65,814120
2016-10-06,73.29,73.66,72.22,73,583848
2016-10-07,72.9,74.23,72.2,73.45,534166
2016-10-10,73.75,74.62,73.6,73.95,519942
2016-10-11,74.12,74.23,72.17,72.3,657263
2016-10-12,72,73.37,71.8,73.17,456429
2016-10-13,72,72.49,70.38,70.55,962368
2016-10-14,71.25,71.56,69.21,69.76,907049
2016-10-17,69.9,69.9,67.61,68.01,1068935
2016-10-18,68.99,70.6,68.9,69.65,730226
2016-10-19,69.8,70.58,69.14,69.3,540957
2016-10-20,69.99,69.99,68.87,68.87,343335
2016-10-21,68.87,70.1,68.51,69.06,736533
2016-10-24,69.9,70.74,69.67,70.58,396860
2016-10-25,72.6,72.99,71.17,71.17,663227
2016-10-26,71.4,72.12,69.85,72,598760
2016-10-27,71.66,72.36,70.72,70.77,700031
2016-10-28,70.99,71.8,70.12,71.8,484284
2016-10-31,71.41,72.25,70.75,71.08,570717
